comapnyName,datePublished,ratingValue,reviewBody
Udemy,2022-02-18T19:50:13.000Z,1,"I logged in twice and I couldn't log in after that under common law even if you are outside a company's refund policy if they have not provided the goods you have paid for the decent thing that any non-currupt non-thieving company would do is refund you.Udemy is a thieving company they ARE NOT EXCELLENT. I am not some disgruntled customer I have paid £15.99 for a course I cannot access and they have not helped me at all. They have not been able to correct their website technical glitch. I told them the two emails I tried and they still couldn't amend it.This horrible gaslighting manipulative customer service advisor decided to send me a patronising email because I sent them a letter before looking into taking them to a small claims court.Seriously they don't care about the customer just stealing your money for a service you haven't been able to use. A very nasty company indeed thieves in suits.The gaslighting manipulative Gmail reply for a Udemy advisor (I left her name out unfortunately solely because I'm not sure if I can legally put it in) :  (Support)Feb 18, 2022, 9:59 PSTHi Rebecca,Thanks for reaching out. I was able to see you have been sending multiple emails to the address support at udemy dot com. This address is no longer monitored, so any concerns must be sent to us by our help centre.  Upon checking each email, I was able to see that the course was purchased under the account linked to the email reb**calmills at yahoo dot com Please note that for security reasons, some of the characters of the email have been replaced with asterisks. While we understand your frustration here, we just want to let you know that you are not being scammed or robbed, you have simply not logged under your account and therefore cannot find your course. Udemy does not have control over how many accounts a student can create, so it's your responsibility to keep track of your purchases under each account (and of course, if you run into trouble logging into one of them or cannot find an account, we're always glad to help). This purchase was made beyond 30 days ago (156 days to be precise) so we cannot grant a refund per our terms of use (which you have agreed upon signing up into Udemy dot com)  If you want to continue your course, please refer to these instructions below: To begin a course, login to your Udemy account and click on My Courses in the top right-hand corner of the page. How to log in: Steps on how to log into your Udemy account, as well as helpful images, can be viewed in this support article. From there, you'll see a collection of courses you've enrolled in. Click on any of the course cards to begin taking lectures. This article has additional information on how to access and use the various features of the course player. If you forgot the password: Can you please follow the steps outlined in our Change or Reset Your Udemy Password support article? Have a wonderful day and happy learning! LuisUdemy Support Team"
Udemy,2021-05-27T11:34:49.000Z,3,The course didn't help much. Will have to look for more.
Udemy,2021-05-25T11:22:19.000Z,1,TERRIBLE EXPERIENCE I BOUGHT COUSE BUT THEY DID NOT DELIVER IT.IT IS WRITTEN CLEAR REFUND IS WITHIN 30 DAYS IWANTED TO RETURN COUSE THEY REFUSED FOR REASON  WHICH WAS NOT DECLARED ON THE OUTSET.COUSRES ARE NOT ACCREDITED NO WAY TO CONTACT CUSTOMER SERVICES NO PHONE NO EMAIL.BASICALY IT IS A SCAM SUPPORT WILL NEVER RESPOND TO THE EMAILS.
Udemy,2021-05-21T19:33:23.000Z,1,"I'm pretty upset with this udemy thing.I was doing a course, found it to be very low quality so I decided to cancel and ask for a refund since I was in the 30 day window they say on each course they list in the site.Nothing further from the truth, they refused the refund accusing me of downloading the course and that it was a case of piracy!! It's absurd since there is no possibility to download this course. Dumb people if you ask me, they can't accuse without any proof.Seems that they don't care about their own customers.Stay away from them."
Udemy,2021-05-18T02:21:57.000Z,4,"I quite like Udemy. They have a huge range of courses for about £15 each, on all kinds of subjects. The course content seems to provide good value for money. I find the all-videos format difficult to engage with; but that's just my learning style, so ymmv. I'm knocking a star off because for a learning provider with such a heavy focus on video based learning, their video player really suuuuuucks. I have problems just skipping forward or back, and it absolutely refuses to buffer anything properly before playing videos; not bad if the mobile signal is good but horrible if it's not fast enough to stream properly. Overall, I am enjoying my Udemy courses though."
Udemy,2021-05-17T16:25:49.000Z,5,Recently i learned Solidworks sheetmetal esstenial trianing on udemy.And this course is very good i learned so many new things this helps to imorove my skills. Thank you so much..
Udemy,2021-05-05T16:03:23.000Z,5,User friendly platform where you can contact the instructors. Very convenient and simple to use.
Udemy,2021-05-03T16:01:36.000Z,2,Their support is close to non-existent. It's very difficult to find their support email and they will respond with irrelevant links that don't work on your request. I guess once they get your payment their responsibility to the customer is done. It's a foolish policy because I have taken several classes through them and it's rather unlikely that I will ever do so again.
Udemy,2021-04-30T18:26:40.000Z,1,"The video player is terrible. It's really bad on desktop but even worse on mobile. If you want to skip the video ahead or pause it and go backwards, you have to reload the page. Autoplay seldom works. Audio is choppy even if the original video is high quality. I'll never use Udemy again"
Udemy,2021-04-28T19:50:21.000Z,2,"Stay away if you need to use Chromecast ! Which should be expected to work, as they advertise exactly that, in the App thumbnails in Google Play. But alas, futuresque black wizardry such as being able to to watch a bleedin' video on your TV, seems to be outside their current frame of ambitions. On top of that, they just say Chromecast ""may not"" be available for ""some courses"" but how the dancing jesus do they expect the customers to find that out... Should I register to udemy, buy a course, find that chromecast is completely errattic, and just go oh, thats probably one of those course that do not work and cancel the class I was about to take. Or watch it on my phone as was suggested. Support are relatively responsive and kind, and do what they can with the cut/paste utter nonsense scripts their supervisor are providing them with, but it shouldn't hurt anyone to just take a moment and read the case, and just for a second reflect on the relevance of the suggestions they forward to the customer. Pricing and discount policy does not seem to be honest or in any way balanced. I was on Udemy for a couple of months, and i believe there has been 4 or 5 ""SALES"" with heavily discounted prices. I would be absolutely furious if I was a new Udemy user that had purchased a course at full price, only to see during the coming months, that 90% sales was more the standard than an exception. It's obvious that the full prices only exist as a psycological offset to make the discounted prices look like a bargain.Technical quality also varies. Had to refund a course because the audio was overdriven and not adjusted through a long line of chapters. How can the instructor not check and notice this ? No QA from Udemy? Only upside is the education seen isolated. Some instructors are good."
Udemy,2021-04-25T09:42:07.000Z,5,"Udemy is well-structured, affordable and full of great teachers who provide great lectures about virtually any topic. As someone with a passion for self-learning I'm very happy with my Udemy experience so far."
Udemy,2021-04-21T13:51:43.000Z,4,"Alright, had fun with the course"
Udemy,2021-04-20T23:10:02.000Z,2,What just happened now its really annoying. I wanted to buy a course last hour and it would not let me until the offer finished . I was trying for 1 hour and it would not let me even see the page. Still now i cant load my courses that i already have and my internet connection is really good and  other websites are fine. The courses them selves  are good ( at least the ones i have  ) but i wanted to say that because it was not fair !
Udemy,2021-04-19T12:31:16.000Z,1,"Do not buy here if you need EU VAT Reversal doneI bought these on the name of my company (also paid for by my company), requested a corrected invoice and VAT reversal, but they cannot provide this.When I asked to get the courses refunded, they say they cannot do this. When I tried to do it myself via their interface, after refunding a few, they blocked me and said my actions were malicious...Bad experience and will not buy courses again."
Udemy,2021-04-16T10:21:06.000Z,1,The refund policy is absolutely awful! i accidentally purchased a course and within 2 minutes i requested a refund and have not received it. Please don’t buy! you will have your money taken!!!!
Udemy,2021-04-14T18:44:29.000Z,2,"Took a pmp mock test from them. Pathetic experience, udemy should have a quality control system in place. I understand not everyone on udemy is selling bad products, however I was unlucky with my purchase"
Udemy,2021-04-08T06:02:08.000Z,1,"I purchased three separate option trading courses and have to say the level of instruction was excellent.However, within two weeks the courses disappeared from the ""My learning"" portal.I have contacted customer support twice however,no response back.Having read similar reviews,there is no question this organisation should be investigated by an official watch dog.It is possible that criminal action could be taken in this case.That ordinary people intent on improving their lives can be treated in such a shabby fashion is unacceptable.If this organisation cannot make substantial improvement then shut them down."
Udemy,2021-04-04T12:47:28.000Z,2,"I purchased a guitar training course as part of a special offer deal. The teaching was actually terrible, and I decided within half an hour to request a refund. It was granted but only as credits. I would need to purchase another course to make use of the money. Of course the special offer expired and the money is now sitting in an account unless I spent an additional £35. I am not a happy customer."
Udemy,2021-04-05T10:19:13.000Z,5,"Update: I reached out to the customer support and they were able to help, so all is good. I am literally having the same issues as the previously stated, I can't access my bought course, I never got an order confirmation email or that I've signed up, thought the money was charged. I had no issue when accessing the course on my previous computer and on the new one I can't. It looks so much like a scam at this point this learning website."
Udemy,2021-04-02T07:16:15.000Z,5,"I purchased several courses by Daniel Walter Scott using Udemy. So far it is Good learning experience. However, courses are available on his own website with an all-access monthly subscription. Udemy is still a good learning venue tho."
Udemy,2021-04-01T08:34:48.000Z,1,"I wish I'd read the reviews first...My team has always thought of Udemy as the place to go for online training. Now I'm in the same position as many others where I've purchased a course, can't access it (and it's unfinished) and Udemy support are useless. I will be recommending to my entire company and network that Udemy cannot be trusted and should be avoided. Time to get on social media and find out what others think about Udemy."
Udemy,2021-03-27T20:57:14.000Z,1,"I purchase another Udemy course on the 3/23/2021 to which I was extremely excited to complete after complete my first one on 3/26/2021. Now the website is stating I don't have access to my website invalid email address, or password, and or create another account. Tried several time and even reset password, but the link for the password never appear within my email. Okay, Udemy, I want my course or a refund for my order # which I have in my possession for a refund! If you have an IT employee which isn't happy with their work, perhaps they should considerate we as  consumers are paying their salaries. Plus we as consumers are making every effort to improve our livelihood from learning from others.  Hello! I do expect a refund and will contact everyone involved in this matter."
Udemy,2021-03-26T11:31:48.000Z,1,"***PLEASE READ BEFORE PURCHASING***I signed up to udemy and bought 3 courses.I went to another computer to watch the courses and couldn't log in.Udemy will not work if you use a VPN or attempt to access their courses from an IP which is not the IP you initially created the account from.My account is now locked in a permanent 'safe mode' whereby it prevents me logging in and tells me to change my password. It lets me change the password but still won't let me log in.Their customer support tell you to wait 8 hours and try again. I wait 8 hours and the cycle repeats.I explained to them that due to the cyclical nature of my source IP I will be unable to use Udemy and requested a refund. Their support do their best to ignore what you are telling them and tell you to log in to request a refund, which I cannot do.Waste of time and money, archaic systems, no other online service provider has an issue with users on VPNs, they just implement 2FA and captcha.I've never felt so scammed by a service before. I only created this trustpilot account to warn others who use VPNs."
Udemy,2021-03-24T14:55:31.000Z,5,Great courses for cheap price. A really good platform to learn new things
Udemy,2021-03-19T16:12:21.000Z,1,"I purchased 2 courses last October and am now attempting to login. Udemy website blocks me from logging in.When I ask support staff to help, they claim I can only login through the original device/browser, and that I needed to make sure I had never cleared the browser cache/cookies.When I explain that the original device is a laptop with a broken screen. They just copy and paste a response about waiting 8 hours and attempting to login from the original device.They also ignore my requests for any kind of refund.They look like a legitimate company, but essentially their website is broken (or at least severely limited) and they don't appear to have any competent tech support staff who will do anything besides copy and paste a standard response.I strongly suggest you don't fall into this trap! I feel like my money has been effectively scammed. If their site is broken they should at least offer a refund.The site is clearly set up so that you can't actually contact anyone. Their (email) support only aims to respond within 1-2 days.Avoid using this service! It might seem like it works, but only until you login, once, from a different browser. Then your account is unusable and you get stuck in this loop.I've been trying to access the courses I paid for for 2 days now.Nowhere in the process of purchasing a course does it make clear you will be locked to using from 1 device, 1 browser, and that you can't ever clear the browser cache."
Udemy,2021-03-18T07:15:53.000Z,1,"Don’t buy, can’t log in to access the course and customer service didn’t sort out. Waste of money."
Udemy,2021-03-17T20:41:53.000Z,1,"I took three Udemy courses two years ago. Everything went fine but, even though they claim lifetime access, all my course history has disappeared and can't find a chat line or contact method for their help."
Udemy,2021-03-16T14:21:30.000Z,5,I have been studying a course with Udemy now for about 6 months and have had the best experience of doing an online course. The lecturer is very knowledgeable and passionate about the course and I feel I am in very good hands. I have had no problems with Udemy administration or payment. I would certainly recommend Udemy.
Udemy,2021-03-15T17:01:21.000Z,1,"I purchased a course in Indian head massage, I did my final assignment and tried to hand in my assignment to the tutor, as requested to receive my certificate, tried for over a week?, just kept bouncing back, then tried contacting udemy, which they say they will get back to you?, they didn't ! Totally unprofessional and no integrity, my advice, don't learn with them, they really don't care!"
Udemy,2021-03-10T09:18:12.000Z,1,"I was using udemy for a few months and had enrolled and paid for five or six courses. I logged on one day to find all but one of my courses had dissapppeared. I contacted them and all they could say was ""have you got the reciepts"" I was absolutely disgusted. They never did sort it out for me and didn't care either. I would never use them again EVER, and I certainly wouldn't reccomend to anyone. Steer clear of them and save your money."
Udemy,2021-03-09T08:18:55.000Z,3,Didn't find any good courses for myself. Support should check better their speakers.
Udemy,2021-03-05T09:04:39.000Z,1,"bad grammar, typo's en wrong questions"
Udemy,2021-03-04T13:02:01.000Z,2,Cofused now ! There is such a wide variety of opinions !! Better not chance it
Udemy,2021-02-28T18:33:42.000Z,1,I'm not sure if this is udemy or the instructor but there is no guidance on the course. No dates as for when a new lecture is added. Instructor doesn't interact with questions. The platform should at least alert the students when an instructor adds new lectures.
Udemy,2021-02-27T01:48:16.000Z,1,"I will never buy courses from udemy, only because they are trying all the time to fool you in this way : last minute offers, ""buy now till is not to late"", huge 99% discounts for limited time, but in fact ALLWAYS price for 1 course is around 12$ .  I don't like when  someone believe that customers are stupid."
Udemy,2021-02-26T15:23:19.000Z,3,"The courses are great but 'support' doesn't have a clue! They took 2 payments for 2 courses but only provided me with one course. I questioned it when I was charged for both and they asked to see my bank statement - I sent it to them. They then wanted me to go through my google account and prove the money had come out - I took an image of my google account and sent it to them. Now they are asking me to contact Google to ask why they didn't get both transaction IDs - now to me this is laziness on their part - they took the money, I don't have the goods but they want me to do all the work for them - what more will they ask for? I'm pretty sure they just want me to give up so they can just keep the money - Not going to happen! Really really bad customer service."
Udemy,2021-02-23T14:02:42.000Z,5,Its my first course in Udemy and Im enjoying it. I would say that this course Im taking ( My first SQL bootcamp) is helping me a lot with some explanations I couldnt get in free courses.
Udemy,2021-02-22T14:12:31.000Z,5,"Great courses, highly recommended!High variety and very useful courses at a great price."
Udemy,2021-02-22T11:20:52.000Z,1,"Purchased 4 courses for around 90 bucks several weeks ago.They disabled my account last week. I think due to the fact that I am using my account from 3 different devices. I emailed their support in order to unlock my account. The only answer I got: ""Hello,The Trust & Safety Team at Udemy has identified activity associated with this account, which is in violation of our Terms of Use or our student guidelines. As a result, access to this account has been disabled.Thank you for your time and attention on this matter.Regards,Udemy Trust & Safety Team""No intention or process to get my account back. They do not even explain why they disabled my account. I asked for a refund after that. NO RESPONSE SINCE 5 DAYS! Worst customer support I've ever experienced."
Udemy,2021-02-18T18:12:53.000Z,1,"Thanks, Udemy for not honouring my request to have a course refunded by the original payment method. I asked for that and you promptly gave me credits I do not want. What a fantastic way to rip people off! You should be ashamed. No way to contact anyone on your website either. Shame on you. I will not use you again."
Udemy,2021-02-18T13:06:33.000Z,2,"It's very instructive when a website like this advertises no contact details or facility to get in touch with anyone behind the product whatsoever. It's just a container for anyone to create a ""course"" or ""exam prep"" with zero curation or quality control. Compared to sites like code academy it's expensive as it's a per module charging model, with no consistency across each course. If you want consistent, high-quality training then look elsewhere"
Udemy,2021-02-17T00:10:08.000Z,1,"scammers .i purchased as it is advertised a DBA full class and after 3 days i get an email saying the person who is giving the course thinks the price is to small and if you want to take the course it is still available with a 1200%more charge. but i can ask for a refund within 30 days. i did send a refund request on their site, they acutely target ppl who has different names to charge them more and take advantage off that. i got an email saying i can purchase other class if i want no refund i guess!  if i don't like what i have what makes you think i will take what ever class Udemy want  me to take? with my money? because they have access to my card thy can hold on to and do what every they want. well i should have cheeked the ratings! any ways i will call for my bank and report them"
Udemy,2021-02-15T19:55:53.000Z,1,"Very unhappy, they deceive you and tell you that you have support and life time help. Well just try to talk to someone about an issue ,,, you can’t it all in a Q and A  and if your issue is not there to bad for you. They send out lots of ads for you to pay more for more lessons that you can’t use until you get problems fixed but again no help at all fixing issues.So I’m done and will be attempting to get my money back"
Udemy,2021-02-15T19:26:55.000Z,2,"Bought some courses. Very unhappy about discount system. Running clock showed that the discount will end in an hour. I made a purchase. After an hour, the bigger discount showed up. It was a very unplesant customer experiece."
Udemy,2021-02-15T17:38:19.000Z,1,"You complete a course, and you should receive a certificate, you do not receive anything, so you contact the customer service and all your emails... are ignored, but I am still receiving emails that advertise other courses...simply rubbish..."
Udemy,2021-02-13T03:08:37.000Z,1,udemy is big scam site.i purchase course in udemy where instructor did not write that course require latest node js and windows 8.1 or higher version.after taking 3 lecture instructor show different required tool.i fail to install due to system requirement does not match.i ask help from instructor.he reply after a week to go on google.after 15 days of struggle instructor accept that my system does not match with required software.i ask refund from udemy but they refused by saying that i watch or download course.i ask for proof but they fail.i attach instructor chat screenshot with my ticket.they say they will investigate.after wasting my 1 week they refused to give refund.
Udemy,2021-02-11T00:36:33.000Z,1,"Courses can be withdrawn with zero notice or warning, and you have to request a refund. A course I was relying on with practice tests was removed with a week before my exam. Despite the policy that udemy offer lifetime access to courses. A complete lie."
Udemy,2021-02-10T18:33:12.000Z,3,"There are a lot of courses with very low quality and just outright bad content.  I have also bought courses with lifetime access that become ""no longer accessible"" after a few months.  I haven't received a credit for any of those courses."
Udemy,2021-02-18T11:59:10.000Z,1,This is okay but would be a lot more powerful if Udemy could pick the tutors more carefully.  A lot of tutors are using this platform as a way to do affiliate selling and so not bother to answer any questions.  Such tutors should be removed- at least for new sales.  The fact that Udemy leaves them on would suggest they don't really care and this reduces their own credibility.  Just downgraded my rating after realising that my bad review of a course does not appear on the default review page which is meant to be by date.  This appears to be intentionally misleading and further reduces trust in this company
Udemy,2021-02-09T10:16:28.000Z,5,I have purchased the Affinity Master Photography Course and also Basic Affinity Course and now I cannot access either.  I have sent messages and got no response whatsoever.  I am in the middle of a course and cannot now complete.The problem was with my server and has now been resolved so wanted to update my experience.  The courses mentioned above are very good indeed and very enjoyable so apologise for initial bad review
Udemy,2021-02-07T23:29:25.000Z,5,Very happy with their service and courses. Thank you
Udemy,2021-02-07T17:00:21.000Z,5,"Just completed the two courses , first eft tapping, both by graham nicholls, the priority academy...  great value for money, tutor even better value in my eyes, very inspiring,  passionate about his cause, and very comical guiding you through the course, excellent after care should you have any questions also."
Udemy,2021-02-03T23:57:08.000Z,5,Absolutely fantastic service with all the courses I have signed up to and no hidden costs.
Udemy,2021-02-03T17:40:37.000Z,4,"I've followed a few IT courses of which I am extremely satisfied. In a couple of weeks I have gained skills that would have taken me months to gain on the field.The courses are also often on sale, so if you can wait you can get superb return for your bucks.There are a few down sides also. Not all course contents or teachers are perfect. Those courses can be dodged by investing some time with search filters  and by reading the reviews. Also few courses are interactive, so following up with practice is up to the student.I wholeheartedly recommend it, but - as with all things - use it wisely."
Udemy,2021-02-02T05:29:11.000Z,4,"They're not perfect, but they're pretty good. Different instructors have different styles of teaching. I've completed 30 hours of nutrition courses and am taking a beginning chemistry course which will add another 30 hours to my coursework. Some professors give tests but most don't. It's more than just videos most have downloadable pdf resources. When you finish a class there's a trophy looking thing that says ""get certificate"" it ask if you want to download as an jpg or pdf.I have bought 18 courses and I am having trouble with some of them. My Spanish skills are not that good but I am attempting to learn, same with chemistry and algebra. But that's more on me than them. Most the nutrition are taught either by doctors or Registered Dietitians.I don't think the certificates are transferable for college credit, but some of my classes were internationally accredited and the instructor will give you instructions on how to get that diploma which involves taking a screenshot of your completed course. I do think the information is useful though. Some of the classes are college level and will prepare for a college. I think, in a way, they are more economical than Alison. At Alison the classes are free but you have to pay for your certificate. And who knows if it will ever get to you by mail. My biggest problems with Udemy are 1) I'm running out of room on my computer to download the many wonderful resources and 2) I'm running out of ink in my printer. There is one class where I couldn't get the test to move on. I checked to make sure my answer was marked. It didn't tell me if my answer was right or wrong, and wouldn't let me move on to the next question.They also give you the option of rating each class. So if you think a class is boring you can say so in your review of the class."
Udemy,2021-01-29T09:12:30.000Z,1,This course provider is not to be trusted. They offer a certificate at the end of their courses if you complete the course and pass your tutor assessment. This is false as I recently paid to take one of their courses and I passed it with flying colours only to be told that a certificate cannot be given. I will not be taking any more of their courses because of this and I will be spreading the word that Udemy are not to be trusted.
Udemy,2021-01-27T17:28:53.000Z,1,"I don't like this app,I just paid 449 for android app developer course and yet I couldn't purchase the course.I paid this amount using phonepe from my side .here transaction successful but still showing buy the course।I think this is scam।"
Udemy,2021-01-26T00:43:47.000Z,4,Did a free course and enjoyed it - shame the good ones are difficult to find
Udemy,2021-01-25T09:56:04.000Z,4,"I purchased the course How to Study & Learn Effectively- Study & Learning Skills- I found the course effective and not too long. I watched and listened to it as I was doing a power walk. I like the way it was delivered; it was easy to follow and listen to, and full of information that I could apply easily."
Udemy,2021-01-22T15:16:29.000Z,1,Bought 2 business type courses.  Exceptionally poor quality and really boring.  Just some bloke talking through slides.  What a waste of money
Udemy,2021-01-22T06:52:18.000Z,1,useless courses not good in real life cost 130$ are you kidding me?!
Udemy,2021-01-20T10:49:27.000Z,1,"Just had my first experience with Udemy. The course does not in any way deliver on all the subjects mentioned in the description, and the speaker has the most horrible accent making it almost impossible to understand his english. Apparently there is no quality checking by Udemy at all. It would have been very easy to discover that this course does not deliver, since there is only 7 small lections for a subject that require much much more. For someone new to Udemy it leaves the impression that it's a big scam.I have requested a refund."
Udemy,2021-01-19T10:36:28.000Z,4,"If you choose your courses wisely then this is a great platform, I've been in the process of a career change in to the tech industry and the courses I've taken on Udemy have been a great help. I don't like the way they set the prices up though. Obviously nobody buys them at full price, if there isn't a sale on then there's always a voucher code to get the course cheap. I don't see why Udemy doesn't just sell the courses at the lower cost all the time, I totally get why people see them as a potential scam because of the the way the prices change all the time. As for the people saying the courses are terrible, do your research before taking a course and you'll find the right one. Had to contact technical support once because I purchased the wrong course. Had a full refund within 24 hours."
Udemy,2021-01-18T09:45:23.000Z,3,"Courses are quite good, they try to cheat you on prices, i just got one course for 13.99 euro creating a new account, logging in from mine it had a cost of 75.99.Cheap tricks"
Udemy,2021-01-16T16:04:10.000Z,5,"I dont understand why there are so many bad reviews for Udemy.Probably, because people are not smart enough who don't know how to use/utilise the platform.I have been using the platform for 2 years now.1st point) No it is not a scam. There is lot of content and you can learn lot of videos which are great.2nd point) Yes, its very easy to get refund. All you have to do is press, right click on the top menu when you are on the course and click on ""Request Refund"" and fill the form and money comes to your account. The money came to my account. There was no problem. 3rd point) Those people that say they only refund credits, well they are not that clever are they, went you request the money, they give you two options .request credit or refund (its right below request credits option).4th point) ait is not expensive if you know how the model of Udemy works.  Every few days they bring down the prices (I know they say discount ends soon, but its just marketing tacktic). You just have to search it everyday and you will find discounted price atlesst 5 days every 2 weeks."
Udemy,2021-01-14T17:40:56.000Z,1,"Requested a refund for a course, they refund in credits and left the paypal option in very small font size that is very easy to miss, i contacted them and they said i was not able to get a refund, thankfully the course was 90% off and i didn't lose that much, could have lost 130 euros, avoid this site."
Udemy,2021-01-13T22:40:32.000Z,5,"I got 5 courses from Udemy, especially the courses of Maximilian and Mosh for React, Node.js, MERN, and ASP.NET, and both teachers are perfect"
Udemy,2021-01-27T20:56:37.000Z,1,"After switching from Firefox to Brave on Sunday, January 10, 2021 I was unable to log into udemy.com on Monday, January 11, 2021. I was told to wait 4 - 6 hours and change my password. After changing the password the site says it's successfully change, but it won't let you log in with the ""There was a problem logging in. Check your email and password or create an account."" error.  Since then I've been told to wait 8 hours and do the same thing.  This process produced the same error.  It is Wednesday, January 13, 2021 with no resolution.Update:On Monday, January 18, 2021, I went through the change password process again.  It worked - finally!"
Udemy,2021-01-12T15:50:50.000Z,1,"Paid for a couple of courses and it won't let me log in, or reset my password."
Udemy,2021-01-10T16:48:57.000Z,1,"I paid for a course with udemy / transformation academy  joeel and natalie rivera. First don't count on getting your CPD hours as promised unless of course you pay more which is not clearly said upfront. That's why I took the course and felt like I was being fooled, not fair practices here. Second, I didn't learn anything really and then when I asked a question to the authors about why the category of the Professional Life Coach doesn't even exist when you try to fill a profile on their site or to get a certificate they never even bothered answering so can't really do anything with that certificate. So I asked a refund but it was refused."
Udemy,2021-01-09T21:50:07.000Z,2,I bought a course for 129 British pound and then the next day my friend bought it for 12 British pound that is like 90% cheaper. it seems like the prices are so random based on sales tactics. focusing on how much  they can get out of the customer not how value the courses provide.
Udemy,2021-01-06T20:55:52.000Z,4,I appreciate what you are doing for the community. I think your platform is very versatile and a lot of good knowledge can be learned through it.
Udemy,2021-01-06T20:03:25.000Z,1,"i paid for a game development course, and i could not sign in. is this a scam?"
Udemy,2021-01-06T19:03:28.000Z,5,"I was able to get a refund when i didn't like a course and then spent the money on a course which I found great instead. I would totally recommend them, but be careful to ask for the refund within 30 days and before completely too much of the course"
Udemy,2021-01-04T21:36:48.000Z,5,I've tried most of the online learning companies that provide IT courses and I find Udemy to be the best. There's almost always a sale so you can expect to pay about £13 for life time access to each course. There is a fair amount of rubbish on there but an awful lot of awesome content too. I've had a few really bad courses that I've requested (and been given) a refund for. By far and away the best value training and once you find some instructors you trust and gel with it's fantastic. The website and apps for android and ios are just fine and you get a certificate of completion for LinkedIn as well. I genuinely think if you're prepared to put in the effort you'll get every bit as much out of some course here as you would from companies selling live taught courses at 100 times the price you'll pay on Udemy.
Udemy,2021-01-01T22:32:13.000Z,1,"Udemy is a scam! They steal your money and when the program does not work, they claim its on your side even if you did everything they asked you to do and the course will still not work, they will claim it works on their side, I don't believe they ever check.  You can go on youtube and learn for free instead of giving money to these scammers."
Udemy,2021-01-01T16:31:01.000Z,3,"I like the content that I've bought but Udemy have misleading campaigns. They claim that the courses normally cost like $100-140, but they have a 90-95 % off ""only today"". The thing is, only today seems to be 360 out of 365 days. I'm not really sure that's legal in my country, but I guess they've got that stuff taken care of somehow.And in one course, the teacher said that ""learn this skill for the price of a fancy coffee"". For $129, it has to be a really fancy coffee... (or the course was obviosuly never intended to cost $129)."
Udemy,2020-12-28T19:29:57.000Z,1,"they refused to give me refund even though I was in the 30 day refund period.scam website, keep away"
Udemy,2020-12-23T14:48:13.000Z,1,"Depends a lot from courses, but majority of them are spot for amazon products, specially the free one."
Udemy,2021-01-01T10:19:53.000Z,1,"UDEMY IS BLOCKING ME FROM SEEING MY 20 PLUS COURSES. i never had trouble to link/login..all of a sudden i had nothing but problems to access my courses that i paid for during the years...Can you imagine for at least 1 month  I was not able to login/access my account!!!! I gave up now and I have called my lawyers, this is utterly stupid and unbusinesslike and robbery.1- I spent time with at least a dozen emails re: merged account.2- after this I continued to have problems with my login details, they would forget my passwords ....then they would not allow me to reset the password...since no emails were sent for the reset?!!3- IT IS VERY DIFFICULT TO FIND AN EMAIL TO CONTACT THEM THAT WORKS ..PLUS WHEN YOU TRY TO EMAIL ON THEIR SITE ...IT LINKS SOMEWHERE ELSEWHERE on their fill in (no email tracking is possible etc) and or  YOU NEED TO BE LOGGED IN??  THIS IS MANIPULATIVE CRAP. WHEN THERE THEY PRETEND THERE IS AN EMAIL..IT SENDS YOU TO FILL OUT A FORM ON THEIR SITE.  And i have paid courses on their site? Makes no sense.This is so stupid and abusive considering 20 courses were paid ...so i started asking for a refund for most recent courses and also ASKED FOR A TOTAL REFUND OF ALL MY COURSES WHICH PROBABLY IS ABOUT 600.00 US currencyTHIS COMPANY IS VERY STUPID OR THEY ARE THEIVES. Since i have even tried too to communicate with an old email re: i was having too many problems and 2- wanted a refund 3- also told them i would call cops...BUT NOTHING HAPPENED?! I HAVE TROUBLE TRUSTING THIS BUSINESS MODEL NOW. I will not invest on services where I cannot hold the product myself in my computer.  I say Udemy fu.  This has been a very disruptive unjustifed lockdown of my account on my dime.---After I reviewed here and asked for help on Quora, Quora all of a sudden remembers how to reset passwords?  So now after a month or so i can access my account, but it's too late this business model is outdated and soul less."
Udemy,2020-12-17T00:30:58.000Z,2,"The courses are affordable due to never ending discounts and sales. However once purchased, good luck watching them online interruption free. I could not stream any courses at speeds greater than 80KB/s in Australia on a 250/100Mb fibre connection. I need to use 3rd party tools to watch the course videos as a result. This is very poor form from a company selling training videos ONLINE. If Udemy improve their streaming capabilities I will happily return as a paying customer. Until then I am sourcing my training elsewhere."
Udemy,2020-12-14T16:32:47.000Z,4,Great way to learn new technologies and gain new skills during pandemic. Flexible refund policy and amazing selection of courses helps Udemy to stand out.
Udemy,2020-12-12T20:41:52.000Z,5,I was gifted a bookkeeping course by my father and I have to say I learned a lot. They had this massive sale and I took that opportunity to learn a new skill. It actually lead me to study accounting in college. The lessons are explained nicely and the teacher in the video was very professional and educated. I would definitely buy another course because the more skills the better.
Udemy,2020-12-10T16:55:46.000Z,1,after paying for a n Indian cookery course once I got to around section 12 there was no sound.I tried to cintact Udemy several times but have had no fix or reply.I.m not a good lip reader so useless to me.
Udemy,2020-12-10T16:26:43.000Z,5,Last year I bought an SQL course for beginners but started studying just this November.Highly recommend - the course has a good clear structure with interesting tasks and explanaitions
Udemy,2020-12-04T13:48:35.000Z,3,"The courses are often stand alone, which affects the quality and the value one can get from them. I have taken about 5 course on Udemy and only one graphics design course stood out."
